network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2.13.52.0/23,2988853,3017382,,0,0,35740,48.1485,-1.7733,100
2.13.54.0/24,2986635,3017382,,0,0,56770,48.1458,-3.3867,100
2.13.55.0/24,2986693,3017382,,0,0,22300,48.7000,-3.4500,100
2.13.56.0/24,3029697,3017382,,0,0,56310,47.9634,-3.1711,100
2.13.57.0/24,2997947,3017382,,0,0,29241,48.6924,-3.6455,200
2.13.58.0/24,2973579,3017382,,0,0,22100,48.4753,-2.0195,50
2.13.59.0/24,2986618,3017382,,0,0,22130,48.5311,-2.2685,100
2.13.60.0/23,2981515,3017382,,0,0,56890,47.6909,-2.7465,100
2.13.62.0/24,3015125,3017382,,0,0,35390,47.7239,-1.7321,100
2.13.63.0/24,2984741,3017382,,0,0,56170,47.4841,-3.1196,50
2.13.64.0/24,2994692,3017382,,0,0,29140,47.9063,-3.8352,100
2.13.65.0/24,3030300,3017382,,0,0,29200,48.3877,-4.4839,200
2.13.66.0/24,2997951,3017382,,0,0,29670,48.6260,-3.8606,100
2.13.67.0/24,2976757,3017382,,0,0,35310,48.0292,-1.9318,200
2.13.68.0/23,3007687,3017382,,0,0,56630,48.1051,-3.4936,100
2.13.70.0/24,2982745,3017382,,0,0,29140,47.9667,-3.8333,500
2.13.71.0/24,2974081,3017382,,0,0,35610,48.5100,-1.5232,200
2.13.72.0/24,2986610,3017382,,0,0,56930,47.9577,-2.9749,100
2.13.73.0/24,3026234,3017382,,0,0,29520,48.1876,-3.8179,100
2.13.74.0/24,2972009,3017382,,0,0,22560,48.7667,-3.5667,200
2.13.75.0/24,2977497,3017382,,0,0,35720,48.4464,-1.9128,200
2.13.76.0/24,3021861,3017382,,0,0,56750,47.5180,-2.5770,50
2.13.77.0/24,2971876,3017382,,0,0,35460,48.4222,-1.4756,200
2.13.78.0/24,2984192,3017382,,0,0,35600,47.6500,-2.0833,200
2.13.79.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,200
2.13.80.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,200
2.13.81.0/24,2984701,3017382,,0,0,29000,48.0000,-4.1000,1
2.13.82.0/24,2984192,3017382,,0,0,35600,47.6500,-2.0833,50
2.13.83.0/24,2974745,3017382,,0,0,35530,48.1211,-1.4597,100
2.13.84.0/23,3024210,3017382,,0,0,56390,47.8178,-2.8100,100
2.13.86.0/24,3024682,3017382,,0,0,56620,47.8541,-3.3822,20
2.13.87.0/24,2990331,3017382,,0,0,56130,47.5337,-2.2830,100
2.13.88.0/22,2989914,3017382,,0,0,35530,48.1122,-1.5233,100
2.13.92.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,100
2.13.93.0/24,2989914,3017382,,0,0,35530,48.1122,-1.5233,100
2.13.94.0/23,2984701,3017382,,0,0,29000,48.0000,-4.1000,200
2.13.96.0/24,2986678,3017382,,0,0,22440,48.4914,-2.7946,50
2.13.97.0/24,2991077,3017382,,0,0,56190,47.5545,-2.4804,100
2.13.98.0/24,2991868,3017382,,0,0,35310,48.0757,-1.8429,100
2.13.99.0/24,3007609,3017382,,0,0,22300,48.7333,-3.4667,200
2.13.100.0/24,2991077,3017382,,0,0,56190,47.5545,-2.4804,100
2.13.101.0/24,3022611,3017382,,0,0,22130,48.5455,-2.2131,200
2.13.102.0/24,3024691,3017382,,0,0,29233,48.6630,-4.1020,100
2.13.103.0/24,3014369,3017382,,0,0,29650,48.5176,-3.5858,20
2.13.104.0/24,2983990,3017382,,0,0,35000,48.1100,-1.6744,50
2.13.105.0/24,2983106,3017382,,0,0,56580,48.0683,-2.7512,50
2.13.106.0/24,3006929,3017382,,0,0,35780,48.6064,-2.0364,50
2.13.107.0/24,2979585,3017382,,0,0,29270,48.2167,-3.6333,100
2.13.108.0/24,3036247,3017382,,0,0,29770,48.0235,-4.5421,100
2.13.109.0/24,2973637,3017382,,0,0,56450,47.5785,-2.6289,100
2.13.110.0/24,6620096,3017382,,0,0,35410,48.0618,-1.5220,50
2.13.111.0/24,3035139,3017382,,0,0,29380,47.9323,-3.6976,100
2.13.112.0/24,2995009,3017382,,0,0,56430,48.0826,-2.2848,200
2.13.113.0/24,3014420,3017382,,0,0,56420,47.8922,-2.6400,100
2.13.114.0/24,2979784,3017382,,0,0,35133,48.4053,-1.2637,100
2.13.115.0/24,3004222,3017382,,0,0,29260,48.5636,-4.3364,100
2.13.116.0/22,2984794,3017382,,0,0,29310,47.9667,-3.5333,500
2.13.120.0/22,3024682,3017382,,0,0,56620,47.8541,-3.3822,100
2.13.124.0/24,2975485,3017382,,0,0,29390,48.0333,-3.7000,50
2.13.125.0/24,3004416,3017382,,0,0,56540,48.0643,-3.3636,50
2.13.126.0/24,2997943,3017382,,0,0,29750,47.8333,-4.1667,100
2.13.127.0/24,3023511,3017382,,0,0,22130,48.4818,-2.1695,50
2.13.128.0/24,3026842,3017382,,0,0,35135,48.0889,-1.6152,100
2.13.129.0/24,3037656,3017382,,0,0,,47.4750,-0.5451,200
2.13.130.0/24,3003045,3017382,,0,0,56360,47.3456,-3.1541,200
2.13.131.0/24,3014418,3017382,,0,0,56920,48.0953,-2.7966,200
2.13.132.0/23,3014418,3017382,,0,0,56920,48.0953,-2.7966,10
2.13.134.0/24,3020996,3017382,,0,0,29100,48.0954,-4.3290,10
2.13.135.0/24,3014418,3017382,,0,0,56920,48.0953,-2.7966,10
2.13.136.0/23,3022726,3017382,,0,0,56950,47.6170,-3.0017,100
2.13.138.0/24,3026465,3017382,,0,0,35131,48.0392,-1.7053,100
2.13.139.0/24,2986794,3017382,,0,0,22170,48.5151,-2.8826,100
2.13.140.0/23,3021356,3017382,,0,0,22100,48.4500,-2.0333,200
2.13.142.0/24,3026262,3017382,,0,0,29150,48.2000,-4.0833,200
2.13.143.0/24,3035459,3017382,,0,0,56870,47.6173,-2.9199,100
2.13.144.0/24,2987863,3017382,,0,0,22700,48.8145,-3.4396,200
2.13.145.0/24,2976982,3017382,,0,0,29590,48.2333,-4.0667,200
2.13.146.0/23,2976982,3017382,,0,0,29590,48.2333,-4.0667,200
2.13.148.0/23,3014365,3017382,,0,0,56310,48.0296,-3.0915,100
2.13.150.0/23,2970777,3017382,,0,0,56000,47.6579,-2.7557,100
2.13.152.0/23,3004880,3017382,,0,0,22210,48.0588,-2.6103,100
2.13.154.0/23,3029008,3017382,,0,0,22450,48.7783,-3.3040,100
2.13.156.0/22,3029697,3017382,,0,0,56310,47.9634,-3.1711,100
2.13.160.0/23,3029734,3017382,,0,0,22100,48.3907,-2.1278,100
2.13.162.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,200
2.13.163.0/24,2969063,3017382,,0,0,22980,48.4374,-2.1586,200
2.13.164.0/24,2991077,3017382,,0,0,56190,47.5545,-2.4804,50
2.13.165.0/24,3015601,3017382,,0,0,29850,48.4527,-4.4646,100
2.13.166.0/24,2982745,3017382,,0,0,29140,47.9667,-3.8333,200
2.13.167.0/24,2983990,3017382,,0,0,35000,48.1100,-1.6744,100
2.13.168.0/24,2990331,3017382,,0,0,56130,47.5337,-2.2830,100
2.13.169.0/24,2986610,3017382,,0,0,56930,47.9577,-2.9749,100
2.13.170.0/24,3011675,3017382,,0,0,22450,48.7723,-3.3702,100
2.13.171.0/24,2984701,3017382,,0,0,29000,48.0000,-4.1000,100
2.13.172.0/24,3032898,3017382,,0,0,29790,48.0757,-4.5120,200
2.13.173.0/24,3018692,3017382,,0,0,56130,47.4820,-2.3423,100
2.13.174.0/24,2983990,3017382,,0,0,35200,48.1100,-1.6744,50
2.13.175.0/24,3012759,3017382,,0,0,56650,47.8500,-3.2667,50
2.13.176.0/23,3009239,3017382,,0,0,56200,47.7656,-2.1322,100
2.13.178.0/23,2997465,3017382,,0,0,22600,48.1783,-2.7543,100
2.13.180.0/24,3038100,3017382,,0,0,22460,48.3109,-2.8719,100
2.13.181.0/24,2997511,3017382,,0,0,22540,48.5658,-3.3375,100
2.13.182.0/24,3031081,3017382,,0,0,22390,48.4738,-3.1876,100
2.13.183.0/24,2986748,3017382,,0,0,22340,48.2167,-3.5000,100
2.13.184.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,200
2.13.185.0/24,3012495,3017382,,0,0,35150,47.9591,-1.4983,200
2.13.186.0/24,3004416,3017382,,0,0,56540,48.0643,-3.3636,200
2.13.187.0/24,3018300,3017382,,0,0,35133,48.3356,-1.1224,50
2.13.188.0/23,2986699,3017382,,0,0,22420,48.6167,-3.4667,100
2.13.190.0/23,2979944,3017382,,0,0,35140,48.2730,-1.2912,200
2.13.192.0/23,2975485,3017382,,0,0,29390,48.0333,-3.7000,50
2.13.194.0/24,2981294,3017382,,0,0,35800,48.6219,-2.1343,100
2.13.195.0/24,2988119,3017382,,0,0,56760,47.4823,-2.4728,100
2.13.196.0/24,2986733,3017382,,0,0,56400,47.6515,-3.0703,50
2.13.197.0/24,3029002,3017382,,0,0,56330,47.8474,-2.9998,100
2.13.198.0/24,2973303,3017382,,0,0,29670,48.6000,-3.9000,100
2.13.199.0/24,2980808,3017382,,0,0,56130,47.5448,-2.1547,50
2.13.200.0/24,3024573,3017382,,0,0,29360,47.7961,-3.5850,100
2.13.201.0/24,2997897,3017382,,0,0,29460,48.3231,-4.2968,100
2.13.202.0/24,3026234,3017382,,0,0,29520,48.1876,-3.8179,100
2.13.203.0/24,2991868,3017382,,0,0,35310,48.0757,-1.8429,100
2.13.204.0/24,2983990,3017382,,0,0,35000,48.1100,-1.6744,100
2.13.205.0/24,2997331,3017382,,0,0,35420,48.4805,-1.1254,50
2.13.206.0/23,2991772,3017382,,0,0,29600,48.5833,-3.8333,100
2.13.208.0/24,3024035,3017382,,0,0,,47.8750,-3.9224,100
2.13.209.0/24,3029697,3017382,,0,0,56310,47.9634,-3.1711,100
2.13.210.0/24,3036059,3017382,,0,0,56400,47.6703,-2.9918,20
2.13.211.0/24,2986610,3017382,,0,0,56930,47.9577,-2.9749,20
2.13.212.0/23,2986801,3017382,,0,0,22640,48.3646,-2.4004,100
2.13.214.0/23,2995009,3017382,,0,0,56430,48.0826,-2.2848,100
2.13.216.0/24,2995009,3017382,,0,0,56430,48.0826,-2.2848,100
2.13.217.0/24,2971976,3017382,,0,0,56250,47.6816,-2.6129,100
2.13.218.0/23,3024035,3017382,,0,0,29900,47.8750,-3.9224,100
2.13.220.0/24,2986610,3017382,,0,0,56930,47.9577,-2.9749,100
2.13.221.0/24,2986801,3017382,,0,0,22640,48.3646,-2.4004,100
2.13.222.0/24,3024035,3017382,,0,0,29900,47.8750,-3.9224,50
2.13.223.0/24,2986801,3017382,,0,0,22640,48.3646,-2.4004,100
2.13.224.0/24,2970777,3017382,,0,0,56000,47.6579,-2.7557,100
2.13.225.0/24,3012085,3017382,,0,0,50610,48.7758,-1.5637,200
2.13.226.0/24,2970777,3017382,,0,0,56000,47.6579,-2.7557,100
2.13.227.0/24,2973297,3017382,,0,0,56800,47.9596,-2.4393,200
2.13.228.0/24,2981515,3017382,,0,0,56890,47.6909,-2.7465,100
2.13.229.0/24,2986418,3017382,,0,0,22120,48.4638,-2.6269,200
2.13.230.0/24,3035696,3017382,,0,0,44460,47.6532,-1.9896,50
2.13.231.0/24,3038698,3017382,,0,0,35690,48.1333,-1.5370,200
2.13.232.0/24,3002373,3017382,,0,0,29480,48.4069,-4.3936,50
2.13.233.0/24,3013514,3017382,,0,0,22150,48.3843,-2.6833,100
2.13.234.0/24,3010266,3017382,,0,0,35660,47.7000,-1.9333,50
2.13.235.0/24,3028217,3017382,,0,0,56850,47.8088,-3.3425,50
2.13.236.0/23,3029713,3017382,,0,0,35170,48.0242,-1.7459,50
2.13.238.0/24,2989914,3017382,,0,0,35530,48.1122,-1.5233,100
2.13.239.0/24,3021351,3017382,,0,0,35800,48.6314,-2.0614,200
2.13.240.0/24,2998373,3017382,,0,0,56160,48.0368,-3.2704,200
2.13.241.0/24,2994743,3017382,,0,0,35270,48.4117,-1.8138,100
2.13.242.0/24,3014420,3017382,,0,0,56420,47.8922,-2.6400,20
2.13.243.0/24,2984759,3017382,,0,0,22100,48.4640,-2.0875,50
2.13.244.0/22,2998373,3017382,,0,0,56160,48.0368,-3.2704,5
2.13.248.0/23,2984794,3017382,,0,0,29310,47.9667,-3.5333,100
2.13.250.0/23,3015601,3017382,,0,0,29850,48.4527,-4.4646,100
2.13.252.0/23,3004416,3017382,,0,0,56540,48.0643,-3.3636,100
2.13.254.0/24,3010902,3017382,,0,0,22240,48.5735,-2.4348,100
2.13.255.0/24,2984699,3017382,,0,0,29300,47.8667,-3.5500,20
2.14.0.0/22,2983730,3017382,,0,0,56670,47.7109,-3.3163,100
2.14.4.0/22,3002412,3017382,,0,0,22460,48.2416,-2.8830,50
2.14.8.0/24,2997616,3017382,,0,0,29470,48.3773,-4.3061,100
2.14.9.0/24,2980331,3017382,,0,0,29600,48.5667,-3.8667,100
2.14.10.0/23,2997616,3017382,,0,0,29470,48.3773,-4.3061,100
2.14.12.0/23,3030300,3017382,,0,0,29200,48.3877,-4.4839,200
2.14.14.0/24,3007803,3017382,,0,0,29840,48.5347,-4.7254,100
2.14.15.0/24,3014221,3017382,,0,0,22200,48.5500,-3.1500,100
2.14.16.0/23,3007496,3017382,,0,0,22100,48.4554,-2.0280,100
2.14.18.0/24,3013230,3017382,,0,0,56170,47.3333,-2.8833,200
2.14.19.0/24,2993647,3017382,,0,0,29350,47.8142,-3.6289,50
2.14.20.0/24,2986729,3017382,,0,0,56800,47.9317,-2.3978,100
2.14.21.0/24,2983631,3017382,,0,0,29340,47.8333,-3.7000,100
2.14.22.0/24,2974423,3017382,,0,0,29450,48.4000,-4.0833,100
2.14.23.0/24,3028868,3017382,,0,0,35260,48.6760,-1.8523,200
2.14.24.0/24,3007516,3017382,,0,0,22410,48.6064,-2.8820,100
2.14.25.0/24,2967234,3017382,,0,0,22120,48.4843,-2.6765,50
2.14.26.0/24,2979613,3017382,,0,0,22530,48.2173,-2.9360,100
2.14.27.0/24,2986286,3017382,,0,0,29930,47.8500,-3.7500,100
2.14.28.0/24,3013538,3017382,,0,0,22600,48.1586,-2.8304,50
2.14.29.0/24,2986795,3017382,,0,0,22190,48.5418,-2.7754,100
2.14.30.0/24,3007818,3017382,,0,0,29510,48.0918,-4.0604,100
2.14.31.0/24,3029713,3017382,,0,0,35170,48.0242,-1.7459,100
2.14.32.0/23,2986696,3017382,,0,0,56240,47.9144,-3.3338,100
2.14.34.0/24,3007807,3017382,,0,0,29510,48.0624,-3.9771,10
2.14.35.0/24,2986674,3017382,,0,0,29470,48.3667,-4.3667,100
2.14.36.0/24,2986601,3017382,,0,0,56400,47.6752,-2.9578,100
2.14.37.0/24,2993647,3017382,,0,0,29350,47.8142,-3.6289,100
2.14.38.0/24,3028554,3017382,,0,0,56140,47.8643,-2.3192,50
2.14.39.0/24,2986795,3017382,,0,0,22190,48.5418,-2.7754,100
2.14.40.0/24,2984741,3017382,,0,0,56170,47.4841,-3.1196,100
2.14.41.0/24,3023511,3017382,,0,0,22130,48.4818,-2.1695,100
2.14.42.0/24,3008665,3017382,,0,0,35890,47.9785,-1.7168,100
2.14.43.0/24,3004304,3017382,,0,0,56320,48.0330,-3.4905,200
2.14.44.0/24,2986815,3017382,,0,0,22240,48.6333,-2.3667,100
2.14.45.0/24,2984147,3017382,,0,0,56500,47.9765,-2.7448,100
2.14.46.0/24,2986991,3017382,,0,0,29860,48.5024,-4.4266,200
2.14.47.0/24,2970777,3017382,,0,0,56000,47.6579,-2.7557,50
2.14.48.0/24,2978640,3017382,,0,0,35400,48.6500,-2.0167,100
2.14.49.0/24,2991868,3017382,,0,0,35310,48.0757,-1.8429,20
2.14.50.0/23,3020271,3017382,,0,0,56250,47.7323,-2.5896,100
2.14.52.0/24,2994608,3017382,,0,0,56490,48.1397,-2.4613,10
2.14.53.0/24,3015522,3017382,,0,0,56110,48.1387,-3.6076,50
2.14.54.0/24,2991772,3017382,,0,0,29600,48.5833,-3.8333,100
2.14.55.0/24,3008225,3017382,,0,0,22400,48.4676,-2.5144,100
2.14.56.0/24,2997300,3017382,,0,0,56800,47.9893,-2.3834,100
2.14.57.0/24,2984701,3017382,,0,0,29000,48.0000,-4.1000,100
2.14.58.0/23,3024573,3017382,,0,0,29360,47.7961,-3.5850,100
2.14.60.0/23,2971931,3017382,,0,0,22950,48.4833,-2.7333,100
2.14.62.0/24,3014393,3017382,,0,0,56380,47.9062,-2.1231,100
2.14.63.0/24,3037899,3017382,,0,0,56190,47.5537,-2.5551,100
2.14.64.0/24,2983990,3017382,,0,0,,48.1100,-1.6744,100
2.14.65.0/24,2986610,3017382,,0,0,56930,47.9577,-2.9749,100
2.14.66.0/24,2997959,3017382,,0,0,56570,47.7250,-3.3415,100
2.14.67.0/24,2986674,3017382,,0,0,29470,48.3667,-4.3667,100
2.14.68.0/24,2986674,3017382,,0,0,29470,48.3667,-4.3667,200
2.14.69.0/24,2991772,3017382,,0,0,29600,48.5833,-3.8333,100
2.14.70.0/24,2983590,3017382,,0,0,56350,47.5978,-2.1083,100
2.14.71.0/24,3024035,3017382,,0,0,29900,47.8750,-3.9224,50
2.14.72.0/24,3013283,3017382,,0,0,22120,48.5143,-2.6663,100
2.14.73.0/24,3004304,3017382,,0,0,56320,48.0330,-3.4905,100
2.14.74.0/24,3012495,3017382,,0,0,35150,47.9591,-1.4983,200
2.14.75.0/24,2982745,3017382,,0,0,29140,47.9667,-3.8333,100
2.14.76.0/23,3020996,3017382,,0,0,29100,48.0954,-4.3290,200
2.14.78.0/24,3020996,3017382,,0,0,29100,48.0954,-4.3290,200
2.14.79.0/24,3014421,3017382,,0,0,56120,47.9371,-2.5645,200
2.14.80.0/24,2986712,3017382,,0,0,29120,47.8333,-4.2833,200
2.14.81.0/24,3026047,3017382,,0,0,35230,48.0190,-1.6516,100
2.14.82.0/23,2983990,3017382,,0,0,35000,48.1100,-1.6744,100
2.14.84.0/23,2975916,3017382,,0,0,56370,47.5277,-2.7693,100
2.14.86.0/24,2975916,3017382,,0,0,56370,47.5277,-2.7693,100
2.14.87.0/24,2971893,3017382,,0,0,22660,48.8107,-3.3714,200
2.14.88.0/23,2984198,3017382,,0,0,29300,47.8500,-3.4667,100
2.14.90.0/24,2978668,3017382,,0,0,35800,48.6381,-2.1139,100
2.14.91.0/24,2997577,3017382,,0,0,,47.7468,-3.3644,100
2.14.92.0/24,2982747,3017382,,0,0,22300,48.7294,-3.3836,500
2.14.93.0/24,3034582,3017382,,0,0,56150,47.8747,-3.0176,50
2.14.94.0/24,3021351,3017382,,0,0,35800,48.6314,-2.0614,100
2.14.95.0/24,2999089,3017382,,0,0,29380,47.8948,-3.6408,100
2.14.96.0/24,2986713,3017382,,0,0,29700,47.9333,-4.1500,100
2.14.97.0/24,2970777,3017382,,0,0,56000,47.6579,-2.7557,100
2.14.98.0/24,2980350,3017382,,0,0,35230,48.0190,-1.6516,100
2.14.99.0/24,2986732,3017382,,0,0,56270,47.7333,-3.4333,200
2.14.100.0/24,2989919,3017382,,0,0,56450,47.6094,-2.6773,100
2.14.101.0/24,2982745,3017382,,0,0,29140,47.9667,-3.8333,50
2.14.102.0/24,2986646,3017382,,0,0,29810,48.4000,-4.7167,200
2.14.103.0/24,3011506,3017382,,0,0,56700,47.7629,-3.2378,200
2.14.104.0/23,2971681,3017382,,0,0,22490,48.5266,-2.0794,50
2.14.106.0/24,2986674,3017382,,0,0,29470,48.3667,-4.3667,200
2.14.107.0/24,3030440,3017382,,0,0,56400,47.7213,-2.9986,100
2.14.108.0/23,2983990,3017382,,0,0,,48.1100,-1.6744,200
2.14.110.0/24,2975916,3017382,,0,0,56370,47.5277,-2.7693,100
2.14.111.0/24,2979160,3017382,,0,0,35430,48.5993,-1.9737,200
2.14.112.0/23,2993647,3017382,,0,0,29350,47.8142,-3.6289,100
2.14.114.0/23,3020996,3017382,,0,0,29100,48.0954,-4.3290,200
2.14.116.0/23,3035459,3017382,,0,0,56870,47.6173,-2.9199,100
2.14.118.0/23,2986676,3017382,,0,0,29630,48.7000,-3.8000,200
2.14.120.0/23,2981280,3017382,,0,0,22000,48.5151,-2.7684,100
2.14.122.0/24,2984794,3017382,,0,0,29310,47.9667,-3.5333,100
2.14.123.0/24,2991772,3017382,,0,0,29600,48.5833,-3.8333,10
2.14.124.0/24,3021747,3017382,,0,0,29460,48.3609,-4.2598,100
2.14.125.0/24,2997942,3017382,,0,0,29310,47.9367,-3.4787,100
2.14.126.0/24,3024137,3017382,,0,0,35270,48.4127,-1.7442,200
2.14.127.0/24,3028608,3017382,,0,0,56910,47.8167,-2.1333,100
2.14.128.0/23,2986610,3017382,,0,0,56930,47.9577,-2.9749,100
2.14.130.0/23,2978640,3017382,,0,0,35400,48.6500,-2.0167,100
2.14.132.0/22,2990331,3017382,,0,0,56130,47.5337,-2.2830,20
2.14.136.0/22,2991772,3017382,,0,0,,48.5873,-3.8250,200
2.14.140.0/22,2988794,3017382,,0,0,35380,48.0181,-2.1711,100
2.14.144.0/24,3014150,3017382,,0,0,22390,48.5153,-3.2987,100
2.14.145.0/24,3003111,3017382,,0,0,29190,48.1928,-3.8971,100
2.14.146.0/24,3034582,3017382,,0,0,56150,47.8747,-3.0176,100
2.14.147.0/24,2983990,3017382,,0,0,35200,48.1100,-1.6744,50
2.14.148.0/24,3024112,3017382,,0,0,29120,47.8873,-4.1582,100
2.14.149.0/24,2986802,3017382,,0,0,22150,48.3364,-2.6824,100
2.14.150.0/24,2993647,3017382,,0,0,29350,47.8142,-3.6289,50
2.14.151.0/24,2997577,3017382,,0,0,56100,47.7468,-3.3644,20
2.14.152.0/24,3003332,3017382,,0,0,35870,48.5783,-2.0088,50
2.14.153.0/24,3007842,3017382,,0,0,29400,48.5078,-4.0683,200
2.14.154.0/24,2986795,3017382,,0,0,22190,48.5418,-2.7754,50
2.14.155.0/24,3033534,3017382,,0,0,56550,47.6751,-3.1680,200
2.14.156.0/23,3024112,3017382,,0,0,29120,47.8873,-4.1582,100
2.14.158.0/24,2979160,3017382,,0,0,35430,48.5993,-1.9737,100
2.14.159.0/24,3030440,3017382,,0,0,56400,47.7213,-2.9986,100
2.14.160.0/24,3036059,3017382,,0,0,56400,47.6703,-2.9918,100
2.14.161.0/24,2993647,3017382,,0,0,29350,47.8142,-3.6289,100
2.14.162.0/23,2978634,3017382,,0,0,35480,47.8769,-1.7879,50
2.14.164.0/24,3019920,3017382,,0,0,29500,47.9956,-4.0222,50
2.14.165.0/24,2984192,3017382,,0,0,35600,47.6500,-2.0833,200
2.14.166.0/24,3014303,3017382,,0,0,56520,47.7889,-3.4867,50
2.14.167.0/24,3019920,3017382,,0,0,29500,47.9956,-4.0222,100
2.14.168.0/22,2986802,3017382,,0,0,22150,48.3364,-2.6824,100
2.14.172.0/24,3008024,3017382,,0,0,22600,48.2338,-2.7327,100
2.14.173.0/24,3021328,3017382,,0,0,29460,48.3978,-4.2702,100
2.14.174.0/24,3019930,3017382,,0,0,56410,47.6421,-3.1571,100
2.14.175.0/24,2972715,3017382,,0,0,35235,48.1500,-1.5833,100
2.14.176.0/24,3035459,3017382,,0,0,56870,47.6173,-2.9199,100
2.14.177.0/24,2986664,3017382,,0,0,29880,48.6000,-4.5000,100
2.14.178.0/24,2971889,3017382,,0,0,22100,48.4320,-2.1175,100
2.14.179.0/24,2977869,3017382,,0,0,22480,48.3122,-3.1646,100
2.14.180.0/22,3026262,3017382,,0,0,29150,48.2000,-4.0833,100
2.14.184.0/24,2983730,3017382,,0,0,56670,47.7109,-3.3163,100
2.14.185.0/24,2991077,3017382,,0,0,56190,47.5545,-2.4804,100
2.14.186.0/23,3015575,3017382,,0,0,29770,48.0558,-4.5929,200
2.14.188.0/24,2982747,3017382,,0,0,22300,48.7294,-3.3836,100
2.14.189.0/24,2988119,3017382,,0,0,56760,47.4823,-2.4728,100
2.14.190.0/24,2986707,3017382,,0,0,29530,48.2500,-3.8333,100
2.14.191.0/24,2997889,3017382,,0,0,35550,47.8667,-1.8833,100
2.14.192.0/24,3030300,3017382,,0,0,29200,48.3877,-4.4839,100
2.14.193.0/24,3014393,3017382,,0,0,56380,47.9062,-2.1231,200
2.14.194.0/24,2991077,3017382,,0,0,56190,47.5545,-2.4804,200
2.14.195.0/24,2987863,3017382,,0,0,22700,48.8145,-3.4396,100
2.14.196.0/23,2986674,3017382,,0,0,29470,48.3667,-4.3667,100
2.14.198.0/23,3021861,3017382,,0,0,56750,47.5180,-2.5770,100
2.14.200.0/24,2984699,3017382,,0,0,29300,47.8667,-3.5500,100
2.14.201.0/24,2973702,3017382,,0,0,56250,47.6738,-2.5714,100
2.14.202.0/24,3020996,3017382,,0,0,29100,48.0954,-4.3290,100
2.14.203.0/24,2997577,3017382,,0,0,56100,47.7468,-3.3644,100
2.14.204.0/24,3013521,3017382,,0,0,56700,47.8051,-3.2734,100
2.14.205.0/24,3021356,3017382,,0,0,22100,48.4500,-2.0333,100
2.14.206.0/24,3015522,3017382,,0,0,56110,48.1387,-3.6076,100
2.14.207.0/24,2986658,3017382,,0,0,22410,48.6333,-2.8833,100
2.14.208.0/24,2986732,3017382,,0,0,56270,47.7333,-3.4333,100
2.14.209.0/24,2986712,3017382,,0,0,29120,47.8333,-4.2833,100
2.14.210.0/23,3013263,3017382,,0,0,35120,48.6050,-1.8022,100
2.14.212.0/24,2970777,3017382,,0,0,56000,47.6579,-2.7557,100
2.14.213.0/24,2974745,3017382,,0,0,35530,48.1211,-1.4597,100
2.14.214.0/24,2975916,3017382,,0,0,56370,47.5277,-2.7693,100
2.14.215.0/24,3033236,3017382,,0,0,29690,48.4028,-3.7527,100
2.14.216.0/24,2984781,3017382,,0,0,56230,47.6630,-2.4522,50
2.14.217.0/24,3013521,3017382,,0,0,56700,47.8051,-3.2734,200
2.14.218.0/24,2997961,3017382,,0,0,56500,47.8862,-2.8354,50
2.14.219.0/24,2986640,3017382,,0,0,29430,48.6167,-4.2167,100
2.14.220.0/24,3029002,3017382,,0,0,56330,47.8474,-2.9998,100
2.14.221.0/24,3010854,3017382,,0,0,35120,48.5126,-1.6609,200
2.14.222.0/24,2978062,3017382,,0,0,35350,48.6379,-1.9045,100
2.14.223.0/24,3024035,3017382,,0,0,29900,47.8750,-3.9224,50
2.14.224.0/24,2983990,3017382,,0,0,35000,48.1100,-1.6744,100
2.14.225.0/24,2994608,3017382,,0,0,56490,48.1397,-2.4613,100
2.14.226.0/24,2983990,3017382,,0,0,,48.1100,-1.6744,50
2.14.227.0/24,3011686,3017382,,0,0,29890,48.6450,-4.3656,100
2.14.228.0/24,2973303,3017382,,0,0,29670,48.6000,-3.9000,100
2.14.229.0/24,2984781,3017382,,0,0,56230,47.6630,-2.4522,100
2.14.230.0/23,2972979,3017382,,0,0,56450,47.6292,-2.6519,50
2.14.232.0/23,2981280,3017382,,0,0,22000,48.5151,-2.7684,200
2.14.234.0/23,2990331,3017382,,0,0,56130,47.5337,-2.2830,100
2.14.236.0/24,2995398,3017382,,0,0,35640,47.8293,-1.3191,100
2.14.237.0/24,2995965,3017382,,0,0,35240,47.9490,-1.3636,50
2.14.238.0/24,2983990,3017382,,0,0,35000,48.1100,-1.6744,100
2.14.239.0/24,3024035,3017382,,0,0,29900,47.8750,-3.9224,10
2.14.240.0/22,2990331,3017382,,0,0,56130,47.5337,-2.2830,100
2.14.244.0/24,2984699,3017382,,0,0,29300,47.8667,-3.5500,100
2.14.245.0/24,2986676,3017382,,0,0,29630,48.7000,-3.8000,100
2.14.246.0/24,2981280,3017382,,0,0,22000,48.5151,-2.7684,100
2.14.247.0/24,3020996,3017382,,0,0,29100,48.0954,-4.3290,100
